category,name,address,city,state,state_short,phone,website,rating,bid,source_url,email
Animal Hospital,Lehigh Valley Animal Hospital,6350 Tilghman St,Allentown,,PA,(610) 395-0328,https://www.lvah.com,4.8,38100013,https://wowvets.com/animal-hospital-near-me/allentown-pa,lehighvalley@yourvetdoc.com
Animal Hospital,VCA ABE Animal Hospital,2102 Walbert Ave,Allentown,,PA,(610) 820-9224,https://www.vcahospitals.com,4.8,38100006,https://wowvets.com/animal-hospital-near-me/allentown-pa,
Animal Hospital,Allenwood Animal Hospital,3002 Atlantic Ave,Allenwood,,NJ,(732) 528-7444,https://www.vcahospitals.com,4.8,30021001,https://wowvets.com/animal-hospital-near-me/allenwood-nj,
Animal Hospital,Tri-County Animal Hospital,22285 US-62,Alliance,,OH,(330) 821-0397,https://www.tri-countyanimalhospital.com,4.8,35060001,https://wowvets.com/animal-hospital-near-me/alliance-oh,
Animal Hospital,West Side Animal Hospital,866 S Sawburg Ave,Alliance,,OH,(330) 823-1500,https://www.business.site,4.8,35060004,https://wowvets.com/animal-hospital-near-me/alliance-oh,
Animal Hospital,VCA Duncan Manor Animal Hospital,1720 Ferguson Rd,Allison Park,,PA,(412) 366-7374,https://www.vcahospitals.com,4.8,38125003,https://wowvets.com/animal-hospital-near-me/allison-park-pa,
Animal Hospital,State Road Animal Hospital,5343 N State Rd,Alma,,MI,(989) 463-4486,https://www.stateroadah.com,4.8,22050002,https://wowvets.com/animal-hospital-near-me/alma-mi,info@stateroadah.com
Animal Hospital,All Creatures Vet Clinic,5761 Rd E 12,Almena,,KS,(785) 669-2227,https://www.acvclinic.com,4.8,16023001,https://wowvets.com/animal-hospital-near-me/almena-ks,
Animal Hospital,Almond Veterinary Hospital,27 S Main St,Almond,,NY,(607) 276-2400,,4.8,32073001,https://wowvets.com/animal-hospital-near-me/almond-ny,
Animal Hospital,Alpha Veterinary Care,334 3rd Ave,Alpha,,NJ,(908) 454-8384,https://www.alphavetcare.com,4.8,30111001,https://wowvets.com/animal-hospital-near-me/alpha-nj,
Animal Hospital,Alpharetta Animal Hospital,80 Milton Ave,Alpharetta,,GA,(770) 475-7613,https://www.alpharettaanimalhospital.com,4.8,10010010,https://wowvets.com/animal-hospital-near-me/alpharetta-ga,
Animal Hospital,Little River Animal Hospital,15710 Birmingham Hwy,Alpharetta,,GA,(770) 619-1616,https://www.animal-dr.com,4.8,10010001,https://wowvets.com/animal-hospital-near-me/alpharetta-ga,
Animal Hospital,North Main Animal Hospital,562 N Main St,Alpharetta,,GA,(770) 664-9111,https://www.alpharetta-vet.com,4.8,10010012,https://wowvets.com/animal-hospital-near-me/alpharetta-ga,
Animal Hospital,Veterinary Medical Center,8750 Nesbit Ferry Rd,Alpharetta,,GA,(770) 998-8450,https://www.yourvmc.com,4.8,10010013,https://wowvets.com/animal-hospital-near-me/alpharetta-ga,yourvmc1@gmail.com
Animal Hospital,Webb Bridge Animal Hospital,3953 Webb Bridge Rd,Alpharetta,,GA,(770) 751-0524,https://www.webbbridgeanimalhospital.com,4.8,10010009,https://wowvets.com/animal-hospital-near-me/alpharetta-ga,staff@webbbridgevet.com
Animal Hospital,Country Pet Hospital,2525 Alpine Blvd,Alpine,,CA,(619) 445-9815,https://www.countrypethospital.com,4.8,05081003,https://wowvets.com/animal-hospital-near-me/alpine-ca,cph2525@gmail.com
Animal Hospital,Alpine Veterinary Clinic,2201 US-90,Alpine,,TX,(432) 837-3888,,4.8,43065001,https://wowvets.com/animal-hospital-near-me/alpine-tx,
Animal Hospital,Alpine Veterinary Clinic,112 Grey's River Rd,Alpine,,WY,(307) 654-9990,https://www.alpinevetwyo.com,4.8,50015001,https://wowvets.com/animal-hospital-near-me/alpine-wy,
Animal Hospital,Animal Clinic of Alsip,12035 S Pulaski Rd,Alsip,,IL,(708) 385-6930,,4.8,13046001,https://wowvets.com/animal-hospital-near-me/alsip-il,
Animal Hospital,Archibald Pet Hospital,9786 19th St,Alta Loma,,CA,(909) 941-7310,https://www.archibaldpet.com,4.8,05593002,https://wowvets.com/animal-hospital-near-me/alta-loma-ca,
Animal Hospital,Vanderhoof Veterinary Hospital,2235 N Lake Ave,Altadena,,CA,(626) 798-5901,https://www.vanderhoofvet.com,4.8,05085002,https://wowvets.com/animal-hospital-near-me/altadena-ca,
Animal Hospital,Altamonte Pet Doc Hospital,262 E Altamonte Dr,Altamonte Springs,,FL,(407) 834-7000,https://www.altamonte436.com,4.8,09005004,https://wowvets.com/animal-hospital-near-me/altamonte-springs-fl,
Animal Hospital,Davids Animal Clinic,498 N State Rd 434,Altamonte Springs,,FL,(407) 389-3162,,4.8,09005007,https://wowvets.com/animal-hospital-near-me/altamonte-springs-fl,
Animal Hospital,North Blount Animal Hospital,41285 AL-75,Altoona,,AL,(205) 466-7184,https://www.northblountvet.com,4.8,01030001,https://wowvets.com/animal-hospital-near-me/altoona-al,northblountvet@gmail.com
Animal Hospital,Altoona Veterinary Hospital,3070 8th St SW #1019,Altoona,,IA,(515) 967-4281,https://www.altoonavet.com,4.8,15061001,https://wowvets.com/animal-hospital-near-me/altoona-ia,altoonaveterinaryhospital@mchsi.com
Animal Hospital,Altoona Veterinary Hospital,514 E Pleasant Valley Blvd,Altoona,,PA,(814) 942-2182,,4.8,38129002,https://wowvets.com/animal-hospital-near-me/altoona-pa,
Animal Hospital,Western Prairie Veterinary Hospital,311 E Tamarack Rd,Altus,,OK,(580) 482-1738,https://www.westernprairievet.com,4.8,36044003,https://wowvets.com/animal-hospital-near-me/altus-ok,wprairieoffice@westernprairievet.com
Animal Hospital,Ridgeview Veterinary Hospital,26923 County Rd 420,Alva,,OK,(580) 327-0221,,4.8,36045003,https://wowvets.com/animal-hospital-near-me/alva-ok,
Animal Hospital,Alvarado Veterinary Clinic,6800 US-67,Alvarado,,TX,(817) 783-2257,https://www.alvaradoveterinaryclinic.com,4.8,43068001,https://wowvets.com/animal-hospital-near-me/alvarado-tx,info@avc.care
Animal Hospital,Alvin Animal Clinic,2202 N Gordon St,Alvin,,TX,(281) 585-5183,https://www.alvinanimalclinic.com,4.8,43069001,https://wowvets.com/animal-hospital-near-me/alvin-tx,
Animal Hospital,Dr. Bob's Animal Hospital,631 Douglas St,Alvin,,TX,(281) 331-8860,,4.8,43069002,https://wowvets.com/animal-hospital-near-me/alvin-tx,
Animal Hospital,Canyon Road Animal Hospital,4201 Canyon Dr,Amarillo,,TX,(806) 359-9465,,4.8,43042017,https://wowvets.com/animal-hospital-near-me/amarillo-tx,
Animal Hospital,High Plains Veterinary Clinic,2406 Thorne Dr,Amarillo,,TX,(806) 383-8891,https://www.highplainsveterinaryclinic.com,4.8,43042009,https://wowvets.com/animal-hospital-near-me/amarillo-tx,
Animal Hospital,Johnson Animal Hospital,2336 Lakeview Dr,Amarillo,,TX,(806) 358-8151,https://www.johnsonanimalhospitaltx.com,4.8,43042025,https://wowvets.com/animal-hospital-near-me/amarillo-tx,
Animal Hospital,Mobile Veterinary Practice,11045 Trinidad St,Amarillo,,TX,(806) 622-0803,https://www.mobileveterinarypractice.com,4.8,43042020,https://wowvets.com/animal-hospital-near-me/amarillo-tx,
Animal Hospital,Small Animal Emergency Clinic,5127 Canyon Dr,Amarillo,,TX,(806) 352-2277,https://www.smallanimalec.com,4.8,43042018,https://wowvets.com/animal-hospital-near-me/amarillo-tx,
Animal Hospital,Yarbrough Veterinary Clinic,7701 Canyon Dr,Amarillo,,TX,(806) 352-7701,https://www.yarbroughvet.com,4.8,43042016,https://wowvets.com/animal-hospital-near-me/amarillo-tx,yvcinfo7701@gmail.com
Animal Hospital,Paws Pet Clinic,1409 Fort Washington Ave,Ambler,,PA,(215) 855-5545,,4.8,38142006,https://wowvets.com/animal-hospital-near-me/ambler-pa,
Animal Hospital,Spring House Animal Hospital,617 N Bethlehem Pike,Ambler,,PA,(215) 643-8600,https://www.springhouseanimalhospital.com,4.8,38142001,https://wowvets.com/animal-hospital-near-me/ambler-pa,
Animal Hospital,Steinbach Veterinary Hospital,120 W Skippack Pike,Ambler,,PA,(215) 646-0462,https://www.steinbachvet.com,4.8,38142005,https://wowvets.com/animal-hospital-near-me/ambler-pa,info@steinbachvet.com
Animal Hospital,All Creatures Animal Hospital - Amelia,1894 Ohio Pike,Amelia,,OH,(513) 797-7387,https://www.all-creatures.com,4.8,35066003,https://wowvets.com/animal-hospital-near-me/amelia-oh,info@lakepointevet.com
Animal Hospital,Withamsville Animal Hospital,1099 Ohio Pike,Amelia,,OH,(513) 752-5900,https://www.withamsvilleanimalhospital.com,4.8,35066004,https://wowvets.com/animal-hospital-near-me/amelia-oh,withamsvilleanimalhospital@yahoo.com
Animal Hospital,American Canyon Veterinary Hospital,100 W American Canyon Rd,American Canyon,,CA,(707) 644-2284,https://www.americancanyonveterinaryhospital.com,4.8,05098002,https://wowvets.com/animal-hospital-near-me/american-canyon-ca,
Animal Hospital,Dr. Sam Pet Hospital,Dr. Sam Pet Hospital,American Fork,,UT,(435) 406-6716,,4.8,44012001,https://wowvets.com/animal-hospital-near-me/american-fork-ut,
Animal Hospital,Americus Veterinary Hospital,1037 Fetner Dr,Americus,,GA,(229) 924-6146,https://www.americusvet.com,4.8,10046002,https://wowvets.com/animal-hospital-near-me/americus-ga,
Animal Hospital,Harper's Animal Clinic,509 W Forsyth St,Americus,,GA,(229) 928-3300,https://www.harpersanimalclinic.com,4.8,10046001,https://wowvets.com/animal-hospital-near-me/americus-ga,contactharpersanimalclinic@gmail.com
Animal Hospital,Whispering Pines Animal Hospital,131 GA-27,Americus,,GA,(229) 924-6054,,4.8,10046003,https://wowvets.com/animal-hospital-near-me/americus-ga,
Animal Hospital,Northwest Wisconsin Veterinary Service,949 WI-46,Amery,,WI,(715) 268-6226,https://www.northwestwisconsinveterinary.com,4.8,49058001,https://wowvets.com/animal-hospital-near-me/amery-wi,info@stcroixvetcenter.com
Animal Hospital,Large Animal Hospital,1809 S Riverside Dr,Ames,,IA,(515) 294-1500,https://www.vetmed.iastate.edu,4.8,15070006,https://wowvets.com/animal-hospital-near-me/ames-ia,cvm@iastate.edu
Animal Hospital,Amesbury Animal Hospital,277 Elm St,Amesbury,,MA,(978) 388-3636,https://www.amesburyah.com,4.8,21031002,https://wowvets.com/animal-hospital-near-me/amesbury-ma,amesburyah@comcast.net
Animal Hospital,Amherst Veterinary Clinic,300 N Pleasant St,Amherst,,MA,(413) 253-3073,https://www.amherstvetclinic.com,4.8,21034003,https://wowvets.com/animal-hospital-near-me/amherst-ma,apahospital2@qwestoffice.net
Animal Hospital,Hampshire Veterinary Hospital,260 Snell St,Amherst,,MA,(413) 549-5800,https://www.mkatz.com,4.8,21034004,https://wowvets.com/animal-hospital-near-me/amherst-ma,
Animal Hospital,South Amherst Veterinary Hospital,660 West St,Amherst,,MA,(413) 253-8001,https://www.southamherstveterinaryhospital.com,4.8,21034001,https://wowvets.com/animal-hospital-near-me/amherst-ma,savh660west@gmail.com
Animal Hospital,Amherst Animal Hospital,92 NH-101A,Amherst,,NH,(603) 889-5442,https://www.amherstah.com,4.8,29028002,https://wowvets.com/animal-hospital-near-me/amherst-nh,
Animal Hospital,Ponemah Veterinary Hospital,199 NH-101,Amherst,,NH,(603) 673-5300,https://www.ponemahvet.com,4.8,29028001,https://wowvets.com/animal-hospital-near-me/amherst-nh,staff@ponemahvet.com
Animal Hospital,Amherst Animal Hospital,1425 Cooper Foster Park Rd,Amherst,,OH,(440) 282-5220,https://www.amherstanimal.com,4.8,35067002,https://wowvets.com/animal-hospital-near-me/amherst-oh,info@amherstanimal.com
Animal Hospital,Laurel Stone Veterinary Hospital,150 Lexington Turnpike,Amherst,,VA,(434) 946-5059,https://www.laurelstoneveterinaryhospital.com,4.8,46054001,https://wowvets.com/animal-hospital-near-me/amherst-va,
Animal Hospital,Amite Animal Clinic,60068 Thomas Rd,Amite City,,LA,(985) 748-5551,,4.8,18032005,https://wowvets.com/animal-hospital-near-me/amite-city-la,
Animal Hospital,Hutchinson Veterinarian Clinic,218 NE Central Ave,Amite City,,LA,(985) 748-9160,https://www.hutchinsonvetclinic.com,4.8,18032004,https://wowvets.com/animal-hospital-near-me/amite-city-la,
Animal Hospital,Amityville Animal Hospital,191 Sunrise Hwy,Amityville,,NY,(631) 842-7070,https://www.amityvilleanimalhospital.com,4.8,32107003,https://wowvets.com/animal-hospital-near-me/amityville-ny,
Animal Hospital,Four Paws Animal Hospital,199 Broadway,Amityville,,NY,(631) 691-0674,https://www.fourpawsamityville.com,4.8,32107002,https://wowvets.com/animal-hospital-near-me/amityville-ny,
Animal Hospital,Anacortes Animal Hospital,2504 Commercial Ave,Anacortes,,WA,(360) 293-3431,,4.8,47049001,https://wowvets.com/animal-hospital-near-me/anacortes-wa,
Animal Hospital,Anaheim Hills Pet Clinic,5799 E La Palma Ave,Anaheim,,CA,(714) 779-2101,https://www.anaheimhillsvet.com,4.8,05100011,https://wowvets.com/animal-hospital-near-me/anaheim-ca,website-accessibility@nva.com
Animal Hospital,Anchor Animal Hospital,1119 W Lincoln Ave,Anaheim,,CA,(714) 635-7762,https://www.anchor-animalhospital.com,4.8,05100005,https://wowvets.com/animal-hospital-near-me/anaheim-ca,anchorpetclinic@gmail.com
Animal Hospital,Brookhurst Animal Medical Center,1301 S Brookhurst St,Anaheim,,CA,(714) 776-7387,https://www.brookhurstanimal.com,4.8,05100006,https://wowvets.com/animal-hospital-near-me/anaheim-ca,brookhurstanimal@gmail.com
Animal Hospital,Katella Animal Clinic,10712 Katella Ave,Anaheim,,CA,(714) 535-6791,https://www.katellavet.com,4.8,05100008,https://wowvets.com/animal-hospital-near-me/anaheim-ca,info@katellavet.com
Animal Hospital,La Palma Veterinary Hospital,1715 W La Palma Ave,Anaheim,,CA,(714) 535-1141,https://www.lapalmavet.com,4.8,05100003,https://wowvets.com/animal-hospital-near-me/anaheim-ca,
Animal Hospital,University Veterinary Center,1716 Glenoaks Ave,Anaheim,,CA,(714) 551-9911,https://www.uvcvet.com,4.8,05100002,https://wowvets.com/animal-hospital-near-me/anaheim-ca,
Animal Hospital,VET - Cottage Pet Hospital,900 E Broadway,Anaheim,,CA,(714) 535-6714,https://www.cottagepethospital.com,4.8,05100004,https://wowvets.com/animal-hospital-near-me/anaheim-ca,hello@cottagepethospital.com
Animal Hospital,Chester Valley Veterinary Hospital,1571 Muldoon Rd,Anchorage,,AK,(907) 333-6591,https://www.healthypetalaska.com,4.8,02005009,https://wowvets.com/animal-hospital-near-me/anchorage-ak,chestervalleyvet@healthypetalaska.com
Animal Hospital,College Village Animal Clinic,2036 E Northern Lights Blvd,Anchorage,,AK,(907) 274-5623,https://www.collegevillageanimalclinic.com,4.8,02005013,https://wowvets.com/animal-hospital-near-me/anchorage-ak,
Animal Hospital,Highland Animal Clinic,11650 Old Seward Hwy,Anchorage,,AK,(907) 344-0561,https://www.highlandanimalclinicak.com,4.8,02005016,https://wowvets.com/animal-hospital-near-me/anchorage-ak,
Animal Hospital,Southside Animal Hospital,12000 Industry Way # N5,Anchorage,,AK,(907) 345-1905,https://www.aksouthsideah.com,4.8,02005018,https://wowvets.com/animal-hospital-near-me/anchorage-ak,website-accessibility@nva.com
Animal Hospital,VCA Alaska Pet Care Animal Hospital,3900 Lake Otis Pkwy,Anchorage,,AK,(907) 562-7387,https://www.vcahospitals.com,4.8,02005014,https://wowvets.com/animal-hospital-near-me/anchorage-ak,
Animal Hospital,VCA Alpine Animal Hospital,12531 Old Seward Hwy,Anchorage,,AK,(907) 345-1515,https://www.vcahospitals.com,4.8,02005017,https://wowvets.com/animal-hospital-near-me/anchorage-ak,
Animal Hospital,VCA East Anchorage Animal Hospital,2639 Boniface Pkwy,Anchorage,,AK,(907) 337-1561,https://www.vcahospitals.com,4.8,02005008,https://wowvets.com/animal-hospital-near-me/anchorage-ak,
Animal Hospital,Andalusia Animal Clinic,706 Copeland Dr,Andalusia,,AL,(334) 222-3218,,4.8,01038005,https://wowvets.com/animal-hospital-near-me/andalusia-al,
Animal Hospital,Jones Veterinary Hospital,1118 Sanford Rd,Andalusia,,AL,(334) 758-8300,https://www.jonesvethosp.com,4.8,01038003,https://wowvets.com/animal-hospital-near-me/andalusia-al,
Animal Hospital,Anderson Veterinary Clinic,3100 W Center St,Anderson,,CA,(530) 365-8122,https://www.andersonvet.com,4.8,05008001,https://wowvets.com/animal-hospital-near-me/anderson-ca,
Animal Hospital,VCA Gateway Animal Hospital,2006 S Barney Rd,Anderson,,CA,(530) 365-4521,https://www.vcahospitals.com,4.8,05008004,https://wowvets.com/animal-hospital-near-me/anderson-ca,
Animal Hospital,South Anderson Veterinary Clinic,109 W 53rd St,Anderson,,IN,(765) 642-8117,https://www.southandersonvet.com,4.8,14027004,https://wowvets.com/animal-hospital-near-me/anderson-in,southandersonvetclinic@yourvetdoc.com
Animal Hospital,VCA Northwood Animal Hospital,1639 Broadway St,Anderson,,IN,(765) 374-3521,https://www.vcahospitals.com,4.8,14027003,https://wowvets.com/animal-hospital-near-me/anderson-in,
Animal Hospital,Anderson Animal Hospital,717 US-71 BUS,Anderson,,MO,(417) 845-6958,,4.8,25063001,https://wowvets.com/animal-hospital-near-me/anderson-mo,
Animal Hospital,Electric City Animal Clinic,1403 Pearman Dairy Rd,Anderson,,SC,(864) 225-0015,https://www.electriccityanimalclinic.com,4.8,40026007,https://wowvets.com/animal-hospital-near-me/anderson-sc,
Animal Hospital,Hendricks Veterinary Hospital LLC,1802 E Greenville St,Anderson,,SC,(864) 224-9867,https://www.business.site,4.8,40026001,https://wowvets.com/animal-hospital-near-me/anderson-sc,
Animal Hospital,The Animal Hospital At Liberty Hwy,4104 Liberty Hwy,Anderson,,SC,(864) 226-0025,https://www.libertyhighwayvet.com,4.8,40026005,https://wowvets.com/animal-hospital-near-me/anderson-sc,animalhospitalinfo@gmail.com
Animal Hospital,Kutter Pet Care Center,1607 W Central Ave,Andover,,KS,(316) 733-4222,https://www.kutterpetcare.com,4.8,16038004,https://wowvets.com/animal-hospital-near-me/andover-ks,
Animal Hospital,Andover Animal Hospital Inc,233 Lowell St,Andover,,MA,(978) 475-3606,https://www.andoveranimal.com,4.8,21037003,https://wowvets.com/animal-hospital-near-me/andover-ma,mailaah@andoveranimal.com
Animal Hospital,River Road Veterinary Hospital,176 River Rd,Andover,,MA,(978) 687-8400,https://www.riverroadveterinaryhospital.com,4.8,21037001,https://wowvets.com/animal-hospital-near-me/andover-ma,
Animal Hospital,Mahoning Valley Animal Hospital,2967 Blakeslee Blvd Dr W,Andreas,,PA,(570) 386-3088,https://www.mahoningvalleyah.com,4.8,38149002,https://wowvets.com/animal-hospital-near-me/andreas-pa,mvah.receptionmailbox@gmail.com
Animal Hospital,Angels Camp Veterinary Hospital,1997 Deer Creek Rd,Angels Camp,,CA,(209) 736-0488,https://www.angelscampvet.com,4.8,05086001,https://wowvets.com/animal-hospital-near-me/angels-camp-ca,
Animal Hospital,Stage Road Animal Hospital,7580 Old Stage Rd N,Angier,,NC,(919) 639-3337,https://www.stageroadanimal.com,4.8,33019001,https://wowvets.com/animal-hospital-near-me/angier-nc,contact.us@stageroadanimal.com
Animal Hospital,Ankeny Animal Health Clinic,2210 W 1st St,Ankeny,,IA,(515) 965-0452,https://www.ankenyahc.com,4.8,15048006,https://wowvets.com/animal-hospital-near-me/ankeny-ia,aahc2210@gmail.com
Animal Hospital,Animal Kingdom Veterinary Hospital,4920 Ann Arbor-Saline Rd,Ann Arbor,,MI,(734) 913-0003,https://www.animalkingdomveterinaryhospital.com,4.8,22059004,https://wowvets.com/animal-hospital-near-me/ann-arbor-mi,
Animal Hospital,Ann Arbor Animal Hospital,2150 W Liberty St,Ann Arbor,,MI,(734) 662-4474,https://www.annarboranimalhospital.com,4.8,22059003,https://wowvets.com/animal-hospital-near-me/ann-arbor-mi,clientinfo@annarboranimalhospital.com
